Code Status For :500,521,522,523,524,533,544,566,577,588	File Updated :02/11/2020
NPA	NXX	Use	OCN 	Company                                                     
523	576	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	577	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	578	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	579	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	580	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	581	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	582	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	583	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	584	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	585	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	586	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	587	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	588	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	589	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	590	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	591	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	592	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	593	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	594	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	595	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	596	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	597	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	598	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	599	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	600	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	601	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	602	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	603	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	604	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	605	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	606	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	607	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	608	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	609	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	610	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	611	UA	    	                                                            
523	612	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	613	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	614	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	615	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	616	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	617	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	618	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	619	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	620	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	621	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	622	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	623	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	624	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	625	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	626	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	627	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	628	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	629	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	630	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	631	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	632	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	633	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	634	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	635	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	636	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	637	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	638	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	639	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	640	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	641	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	642	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	643	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	644	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	645	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	646	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	647	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	648	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	649	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	650	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	651	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	652	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	653	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	654	AS	099G	T-MOBILE LICENSE LLC                                        
523	655	AS	099G	T-MOBILE LICENSE LLC                                        
523	656	AS	099G	T-MOBILE LICENSE LLC                                        
523	657	AS	099G	T-MOBILE LICENSE LLC                                        
523	658	AS	099G	T-MOBILE LICENSE LLC                                        
523	659	AS	099G	T-MOBILE LICENSE LLC                                        
523	660	AS	6664	SPRINT SPECTRUM L.P.                                        
523	661	AS	6664	SPRINT SPECTRUM L.P.                                        
523	662	AS	6664	SPRINT SPECTRUM L.P.                                        
523	663	AS	6664	SPRINT SPECTRUM L.P.                                        
523	664	AS	6664	SPRINT SPECTRUM L.P.                                        
523	665	AS	6664	SPRINT SPECTRUM L.P.                                        
523	666	AS	6664	SPRINT SPECTRUM L.P.                                        
523	667	AS	6664	SPRINT SPECTRUM L.P.                                        
523	668	AS	6664	SPRINT SPECTRUM L.P.                                        
523	669	AS	6664	SPRINT SPECTRUM L.P.                                        
523	670	AS	6664	SPRINT SPECTRUM L.P.                                        
523	671	AS	6664	SPRINT SPECTRUM L.P.                                        
523	672	AS	6664	SPRINT SPECTRUM L.P.                                        
523	673	AS	6664	SPRINT SPECTRUM L.P.                                        
523	674	AS	6664	SPRINT SPECTRUM L.P.                                        
523	675	AS	6664	SPRINT SPECTRUM L.P.                                        
523	676	AS	6664	SPRINT SPECTRUM L.P.                                        
523	677	AS	6664	SPRINT SPECTRUM L.P.                                        
523	678	AS	6664	SPRINT SPECTRUM L.P.                                        
523	679	AS	6664	SPRINT SPECTRUM L.P.                                        
523	680	AS	6664	SPRINT SPECTRUM L.P.                                        
523	681	AS	6664	SPRINT SPECTRUM L.P.                                        
523	682	AS	6664	SPRINT SPECTRUM L.P.                                        
523	683	AS	6664	SPRINT SPECTRUM L.P.                                        
523	684	AS	6664	SPRINT SPECTRUM L.P.                                        
523	685	AS	6664	SPRINT SPECTRUM L.P.                                        
523	686	AS	6664	SPRINT SPECTRUM L.P.                                        
523	687	AS	6664	SPRINT SPECTRUM L.P.                                        
523	688	AS	6664	SPRINT SPECTRUM L.P.                                        
523	689	AS	6664	SPRINT SPECTRUM L.P.                                        
523	690	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	691	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	692	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	693	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	694	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	695	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	696	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	697	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	698	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	699	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	700	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	701	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	702	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	703	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	704	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	705	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	706	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	707	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	708	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	709	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	710	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	711	UA	    	                                                            
523	712	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	713	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	714	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	715	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	716	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	717	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	718	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	719	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	720	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	721	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	722	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	723	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	724	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	725	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	726	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	727	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	728	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	729	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	730	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	731	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	732	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	733	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	734	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	735	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	736	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	737	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	738	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	739	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	740	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	741	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	742	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	743	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	744	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	745	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	746	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	747	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	748	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	749	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	750	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	751	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	752	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	753	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	754	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	755	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	756	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	757	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	758	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	759	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	760	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	761	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	762	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	763	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	764	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	765	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	766	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	767	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	768	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	769	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	770	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	771	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	772	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	773	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	774	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	775	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	776	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	777	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	778	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	779	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	780	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	781	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	782	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	783	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	784	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	785	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	786	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
523	787	AS	9148	CELLCO PARTNERSHIP DBA VERIZON WIRELESS                     
